"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.41051e+006",2014,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.47533e+006",2015,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.28899e+006",2016,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.24059e+006",2017,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.38123e+006",2018,"","Botswana Communications Regulatory Authority","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.74676e+006",2019,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","3.82941e+006",2020,"","Botswana Communications Regulatory Authority (BOCRA)","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",40,"BWA","Botswana","4.16055e+006",2021,"","Botswana Communications Regulatory Authority","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","28467",2000,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","53111",2001,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","97193",2002,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","140000",2003,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","200138",2004,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","206190",2005,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","237119",2006,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","257596",2007,"","Ministry of Finance, Investment, Telecommunications & Energy","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","288662",2008,"","Ministry of Finance, Investment, Telecommunications & Energy","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","337061",2009,"","Ministry of Finance, Investment, Telecommunications & Energy","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","350061",2010,"","Prime Minister's Office Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","347917",2011,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","349296",2012,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","307708",2013,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","305456",2014,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","334792",2015,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","332208",2016,"","Ministry Of Innovation Science & Smart Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","329565",2017,"","Ministry of Innovation Science & Smart Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","329326",2018,"","Division of Energy & Telecommunications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","329326",2019,"","MIST","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","295000",2020,"","MIST","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",41,"BRB","Barbados","316633",2021,"","MIST","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","13397",2000,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","22671",2001,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","47982",2002,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","66517",2003,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","92452",2004,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","128700",2005,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","214214",2006,"","Post and Telecommunications Department.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","247641",2007,"","Ministry of Communications, Posts and Telegraphs.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","367388",2008,"","Ministry of Communications, Posts and Telegraphs.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","502005",2009,"","Ministry of Communications, Posts and Telegraphs","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","594000",2010,"","ITU estimate.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","1.24362e+006",2011,"","Ministry of Communications, Posts and Telegraphs","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","3.72962e+006",2012,"","Ministry of Communications and Information Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","6.83238e+006",2013,"","Ministry of Communications and Information Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","2.90293e+007",2014,"","Ministry of communications and Information Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","4.09937e+007",2015,"","Posts and Telecommunications Department, Ministry of communications and Information Technology","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","5.05864e+007",2016,"","Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","4.79467e+007",2017,"","Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","6.1144e+007",2018,"","Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","8.19455e+007",2019,"","Posts and Telecommunications Department, Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","7.85483e+007",2020,"","Posts and Telecommunications Department, Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",42,"MMR","Myanmar","6.79301e+007",2021,"","Posts and Telecommunications Department, Ministry of Transport and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","95000",2000,"","Jabatan Telekom Brunei (JTB). Ministry of Communications.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","143004",2001,"","Jabatan Telekom Brunei (JTB). Ministry of Communications.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","153647",2002,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","177365",2003,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","202454",2004,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","232900",2005,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","301400",2006,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","366138",2007,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","398857",2008,"","AiTi.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","412882",2009,"","AITI estimate","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","435104",2010,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","443161",2011,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","469740",2012,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","468814",2013,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","452054",2014,"Break in comparability: previous year data refer to total number of configured sim instead of active subscriptions.","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","463384",2015,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","523453",2016,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","544732",2017,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","565949",2018,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","574799",2019,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","536589",2020,"re-aligning with ITU's definition of mobile-cellular telephone subscriptions which excludes subscriptions via data cards or USB modems, subscriptions to public mobile data services, private trunked mobile radio, telepoint, radio paging, M2M and telemetry services.","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",43,"BRN","Brunei Darussalam","603486",2021,"","Authority for Info-communications Technology Industry of Brunei Darussalam","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","0",2000,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","0",2001,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","0",2002,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","2255",2003,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","19138",2004,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","36000",2005,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","82078",2006,"","","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","149439",2007,"","Bhutan Information, Communications and Media Authority, Ministry of Information and Communications.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","253429",2008,"","Bhutan Information, Communications and Media Authority, Ministry of Information and Communications.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","338938",2009,"Both Bhutan Telecom and Tashi Cell provide mobile-cellular services.","Bhutan Information, Communications and Media Authority, Ministry of Information and Communications.","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","394316",2010,"Both Bhutan Telecom and Tashi Cell provide mobile-cellular services.","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","484189",2011,"Both Bhutan Telecom and Tashi Cell provide mobile-cellular services.","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","560890",2012,"Bhutan Telecom and Tashi Cell are the only two service providers in Bhutan","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","544337",2013,"1. Bhutan Telecom and Tashi Cell are the two service providers in Bhutan. 2. Decrease in total number of subscribers is attributed mainly to foreign workers leaving the country","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","624536",2014,"For both Bhutan Telecom and Tashi Cell","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","675747",2015,"Bhutan Telecom and Tashi Cell combined","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","698373",2016,"Bhutan Telecom and Tashi Cell combined","Ministry of Information and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","730623",2017,"However, 78630 subscribers from 730623 are currently passive or its subscriptions are suspended.","Ministry of Information and Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","703554",2018,"Of the total mobile subscribers, 81,308 subscribers has been indicated to be passive, meaning the telecom operators would keep this subscribers registered on their network for three months before deregistering them[Bhutan Telecom has indicated that 40650 and Tashi Cell indicated 40685 ]. Thus this subscribers are taken as active for the total count of mobile subscribers till it is deregistered.","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","729239",2019,"","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","745137",2020,"Total mobile subscribers","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
178,"i271","Mobile-cellular subscriptions","","count",44,"BTN","Bhutan","778008",2021,"","Ministry of Information & Communications","Refers to the number of subscriptions to a public mobile-telephone service that provide access to the public switched telephone network (PSTN) using cellular technology. It includes the number of postpaid subscriptions and the number of active prepaid accounts"
