"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,
"Luxembourg","137","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,"42.5473576227267","44.1554714618445","43.9162063864961","41.7467232989076","37.9748542591142","38.1387694253326","41.7608252368958","43.3359260614934","43.6749274550008","43.4445908503984","39.4016093635699","37.3908792884506","37.9268975445893","42.6957775404794","41.9562905192358","41.503585013785","41.814074650412","41.2388353074173","40.6124194604113","40.3657761754189","40.0448334756618","41.2744310943858","42.1261283947099","42.8630663704606","47.7315088031815","42.5157429696179","43.6263497316553","43.8336676616357","43.3483864478423","43.5423550314457","43.7266765066311","43.9310858202454",
"Dominican Republic","243","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,,,"12.9945492379718","13.8251694174452","14.5380935936453","15.7333723897168","15.844783768796","19.0135234856598","17.0776939915117","15.1435466363205","16.1594480795779","16.2728958332539","18.2857195016153","16.2482231015926","15.7988376190099","15.9469693399679","20.1176309084052","17.6907822120704","16.9998425995052","16.6811553440021","16.974438735522","17.0641189098295","16.351643553542","16.5912168326974","22.0917562997943","18.4790053228705","17.2917940666405","17.1622962926679","17.1767959642553","16.8641965064017","16.8277547374276","16.8035428185875",
"Belarus","913","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,,,,,,,"43.7822236056963","43.53144067491","44.0025387645175","44.9854982653472","47.2098464929153","49.1707769263443","60.009148980617","51.7027682350714","44.3185403713146","40.2945223721135","38.8925627028358","40.8130396836833","38.8364486518183","41.7701135844047","40.6832167434034","39.0420885737696","37.8446223304495","37.3534745164086","38.0451851707427","37.0625726460256","38.1149675811927","36.4237887592174","35.7048712781946","35.6383185703","35.6888040770236","35.5524959826202",
"Qatar","453","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","54.9562769965465","51.4580490804711","53.2728542186268","47.970343275036","46.464108325356","46.4271488689722","38.2442674185196","48.1108413301793","38.0085736538011","34.4073730135237","36.5903105343705","39.471925374397","35.2177558209624","48.1813544441627","39.5437664235357","38.7220761932148","40.548620480856","33.7462570658812","52.5451273445153","39.0644595394478","35.8105191861093","41.4951265678072","49.8385538154665","47.7091609014963","59.9874839577231","34.9397138346658","31.7996373470073","34.4998358675172","37.0347784840079","35.7300840954369","33.4893652981609","37.1721587396579","40.2070453331832","37.7125377636863","35.5747518252279","35.0781734514999","35.6836381687265",
"Papua New Guinea","853","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","21.7645537376337","18.459434416612","18.6438418464991","18.2822972338238","18.1722186724725","19.6215139254098","21.2358668725338","19.8644431873871","19.5088825095263","20.760492777444","20.2355729705641","19.0671177894925","18.8566596059792","21.4621871357225","23.4609064627376","24.7824586558279","24.9206366660197","22.488034836948","19.1685673296927","21.4560625168599","21.9034116645373","21.2270980634553","20.7400621299466","20.7854051688439","18.2960465995422","16.1221346084989","15.8919448495188","17.7392587536875","16.3162180635158","14.1707625377601","14.4038770788326","15.6400048372521","15.2776500217392","15.600646846352","15.9083910827775","16.2400310823465","16.3784832142052",
"Oman","449","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","43.0588653458081","40.4521606549844","38.0777093134602","37.0016910935738","39.3693354185902","40.9229669225924","42.2522867230479","36.4037687472423","39.4253944039501","49.5021789248013","46.6028914597402","45.1756869795382","45.5906069424708","45.2747867763988","47.7921136312655","48.3735688109608","47.2981161609403","46.1223522271624","37.9342511196253","40.4794872145557","48.6899359525858","48.7178703816856","48.0255904082185","45.5493470103291","35.2488102642717","28.6793958958731","33.1788140349274","36.2422049556241","39.1650840406999","30.4085144678465","34.813548061141","35.4647642751794","35.1377012303687","34.3161251638892","33.0443403072712","32.0517972888702","30.9991876176173",
"Niger","692","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,"10.5173897975215","10.5119117343401","11.4007875803682","10.6895523600382","10.6751182835409","11.1445550721599","12.2358898372387","11.8614271192398","13.3076613178199","14.023667647494","46.242346649266","16.6505158891428","17.9853061276976","13.7607208341379","13.3093511496479","13.1356148649477","15.8111522452645","18.5158434655178","17.5140371644661","17.4909903823456","14.8980786849669","15.3870910088605","18.1002875650422","18.010620009251","17.5578673958625","18.3015158384935","17.6783397609242","18.1308149987745","18.6047965173684","19.4531123504473","19.5881458198449","19.6100970455081",
"Mongolia","948","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","39.6669572837829","21.0225260283842","24.9528487398522","22.4402702224045","21.6286366759985","21.7392595140946","22.7395254979007","23.8513222173518","23.2941068068889","28.7073490277086","30.8574991660548","30.7652492093595","30.2824787343004","30.2018629002646","27.5483899860048","33.7775309253544","37.938728866234","33.1072688650005","30.2549737835448","32.0008615474725","33.9179489286756","29.8160552046661","31.223790057546","28.4181723196097","26.1343306582125","24.3824325727236","28.4609032632975","31.2598392727802","31.7134346164237","27.888649982746","33.1224691473061","36.4247638183966","35.5653971625983","34.7102741167475","34.0667632918695","33.7437753662012","33.6010856152274",
"Malta","181","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,,,,,,"37.7219198956937","37.8089457918973","36.1544030502627","37.6280576499183","39.4882747560548","39.6797854822587","38.7770740501707","37.9744122683439","37.8967238392471","37.4423912424712","38.3343552939824","38.1806676932185","38.0320844575607","38.2340374693339","37.1582250560434","36.9969822969644","37.1854494425445","37.2104208627178","35.9935708217285","35.795923496005","36.2771350307554","36.4090973504434","36.2117253896813","36.0747784869161","35.9364500524976","35.9137313548759","35.9906942204363",
"Libya","672","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","37.03781968264","26.579563473648","25.2260950877761","26.6918852313979","32.4656273742823","43.4266444143268","33.2517100516017","31.4729128464073","33.6954955846821","41.7040905663675","38.2335091118105","49.4000443428484","49.4209646068201","54.0471208014388","60.4100077161092","62.9613741541657","62.2801190440724","80.6882560407595","65.6085578222961","70.3907045474054","42.414494033669","74.2480718453143","82.9958299492078","69.7849114055262","70.832936505592","34.3019761009742","53.3682905268247","85.6141258218764","104.834555381675","85.7380849862023","73.5521507644306","84.7399897061764","80.4317752131255","77.7617212477062","76.2626264981694","75.1752698586653","71.772564893968",
"Kyrgyz Republic","917","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,"20.8264460197018","24.3598076196493","19.5174915488925","21.8408190134167","23.9646117479097","22.3516594651935","19.5184661685886","21.340776169987","23.4497363583092","22.90807929239","23.5653682300125","25.2770238154547","27.0341953373082","30.872302577179","29.8082191894448","32.918965636734","31.1601015365075","32.6628145314667","34.7218642215902","34.4476480632283","35.4397869696077","35.566892007097","33.132849580292","33.2872175178519","32.4695952971062","32.5013719392711","30.8367701612259","33.961789424666","34.1971528821547","33.4222883863269","33.2046857739614","32.8339324108307","32.4776822394929","32.2915845440479",
"Kuwait","443","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","52.8609259381696","41.2420959085541","45.632570881925","49.391870220117","52.733583297993","56.1232059701005","60.8439637652013","58.8912085732701","60.0744694274134","68.1676072281031","71.6230103900798","61.2009661837416","54.3475973259688","56.4136804690006","71.4233220682119","63.8090322133796","67.4909778586234","60.5597560054856","69.700184347076","70.7032288386854","72.3397586590007","71.3467217953584","71.9753834354783","65.7977325559013","58.9106586667478","54.5412132721542","53.8090493191219","58.2474159263777","55.2256577684763","52.7751570358109","51.8809693624793","55.0339589179046","58.9166293713481","57.1682040009843","55.4151695781927","53.0668962793788","51.1555328707419",
"Iran, Islamic Republic of","429","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","15.1386654727434","16.5764020160819","26.9582174993761","23.9701541896233","22.3757890263245","20.1463417247082","19.0157899637903","14.4823535278672","18.5970648481491","22.8740662527989","16.6578388155304","15.5767870650923","15.7591735154224","15.3997473937771","18.7454108319236","16.4838725070863","14.0894980604414","14.5805743422812","14.2896674024725","15.2818658262928","16.1361304723568","12.5857421083321","12.4756404790647","13.1116951493488","14.8225048903113","15.2646975285837","15.5044451356142","13.684726193379","9.25817043288935","7.93592353727955","8.17322856484986","8.86277155641576","8.81922598488865","8.87326105051264","8.9518749233985","9.04540384759659","9.17664989295005",
"Guinea","656","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","13.043288758653","11.6059939386782","10.6511637563513","10.0231319955641","10.7507018482729","9.76297524713653","10.5755564212138","10.0932642356737","9.43937233893617","10.2022535874483","11.6944898938002","11.0338879437674","10.0850560821629","9.13516674566139","9.93430906361412","11.0353000736377","9.93701023550381","10.4593064565843","11.3572624658894","10.8494145527285","15.1057641225429","17.5305363843035","14.7653554800136","16.9957389641126","14.8100349317681","15.9888380915697","15.2843594648884","14.942081143235","14.4242467627256","12.8923313651909","12.5848550199617","12.5879755561096","13.201239290567","13.6346117641652","14.2717012247627","14.5570536456165","15.0818062400012",
"Ecuador","248","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,"18.4654511305434","18.3148732613845","15.7255932535636","18.4734041152289","22.9094743660041","20.2490550621322","22.280600474267","21.3063026027583","22.345191084266","22.0341745846139","24.0645870904794","26.7225771612354","35.7957121783295","29.3962016177105","33.3236712217494","39.3429433617376","39.3173353394341","39.1673376809961","38.3696624296361","33.5598684908269","30.3329835020579","32.0496828194814","35.598078666641","33.6595994338961","29.6182162841271","34.0236439476721",,,,,,,
"Croatia","960","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,"30.5538225278923","40.8938293472747","42.2687340583474","43.7565216877634","42.8867869583074","46.2993666860977","43.8902125264808","41.635457579592","40.0708764878984","46.9808045119485","45.1363737125708","43.4862990434212","42.8859075187804","43.0077160649753","43.0754285925415","42.7241899775746","42.4989575052125","41.648711859203","40.3563387958717","42.2749429904391","42.1873465196232","42.8319410187508","44.6202566599329","45.8856434836846","45.5149851301779","45.6651013157478","46.2584205602061","47.1265759075626","47.266941808183","48.4395018667699","47.6030153517018","45.9095508673862","46.9807810215438","45.5152473008271","43.4788771235171",
"Benin","638","Revenue (% of GDP)","GGR_G01_GDP_PT","Value","10.3527534003544","11.4807349154103","11.5708389488397","11.9933137228195","12.8644383215519","13.1727898611076","13.1627888764163","12.7230728337841","12.6901169898795","11.9492549743152","12.1780312396913","11.954102715215","12.6138699976245","12.6547794688305","12.6152413637493","12.8592800685457","16.0314697405746","14.5085124577802","14.7557937852257","13.8002404694259","13.7464742113886","14.0203674943558","13.5289943130615","12.574012129004","12.599727087812","11.1391557572842","13.5812270492201","13.5910718103276","14.0615334141975","14.3670011334018","14.3300539009299","14.1934838689284","14.6344541405099","14.78445414051","14.9844541405099","15.1844541405099","15.3344541405099",
"Azerbaijan, Republic of","912","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,"17.5717124379042","17.585989240209","19.1592099517204","20.3526876180405","18.4719842100523","18.3844340815159","38.5488573772026","42.53187120734","23.2666780661862","25.9972895594476","25.2387773703334","25.9620454294737","28.4048353801943","48.6328371311402","40.3629214078261","45.7892849146356","44.594260468108","40.3419166716901","39.4228167250003","39.1165318972283","33.8660947647814","34.2550985194965","34.2292260399606","38.6119371053708","41.4746098344082","33.7196577878611","36.5044064908102","47.425519623634","41.247721761675","37.5269536980591","35.2562717027801","33.5264259506705","32.4670683868346",
"G20","120","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,,"-4.24782129171409","-4.32854094830677","-5.00578398149281","-3.86338666597132","-2.81879389312589","-4.5685516106463","-3.16670897536002","-2.94427933485392","-2.16723970884268","-3.85094050175895","-4.22935487493944","-3.30210142521526","-2.42903180863677","-1.48634358575508","-1.44274245952348","-2.92615353645446","-7.85652404459882","-6.53031235452267","-5.02680103158204","-4.39879321769917","-3.25499524648405","-3.08059381465505","-3.37683932426874","-3.61837422941166","-3.36178132018242","-3.45774489192428","-4.22116742401964","-10.8868573437373","-7.14432379718119","-5.61776504375819","-4.543599085457","-4.42031116503103","-4.5412806382939","-4.46969953016146","-4.4525386719444",
"Zimbabwe","698","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,,,,,,,,,,,,,,,"-2.14951618962355","-2.52345398497192","-1.804189354816","-2.17579225726867","0.16414218690724","-2.52718034702128","0.0216254648282306","-1.32427296344493","-1.11128109221577","-1.80448462185058","-6.61900528451434","-10.6346163021016","-5.4287342169924","-0.997538854907292","0.764264970759153","-2.04242483966513","-2.57073528918","-2.70179358632831","-2.74020911692808","-2.74624091737143","-2.76621612680401","-2.79121241852165",
"Uruguay","298","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,,,,,,,,,"-2.76999240928203","-2.86439413125462","-3.20007861165904","-2.20301645106207","-0.871802018116649","-0.276914432228253","-0.645634755521151","-0.157417051730576","-1.31096540880092","-1.39964621372059","-0.388939376049752","-0.335215017589719","-2.18202450772574","-1.72931409826582","-2.6107879715637","-1.86482149223417","-2.67183614516916","-2.50670044645149","-1.87090083274829","-2.75782366511863","-4.66820249515226","-2.61696875732963","-2.4618118593847","-2.11955432887264","-1.77908621592844","-1.75550157435425","-1.72074059146973","-1.60683441352898",
"United Arab Emirates","466","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,"3.32087164057168","-2.81585336518594","-1.78191077076344","3.57104941425525","0.940779063108503","6.79659281249263","1.0218491762225","1.33055780556241","10.5673030673434","1.20532359646247","-1.23784042359722","2.35160623750284","6.39965932815721","15.98705495834","20.1500359281393","17.1237308595346","17.6373311619602","-6.1266231576307","0.550781008189942","5.3157241865267","9.00554324587478","8.39493671126226","1.91103700020358","-3.36327529941297","-2.81939785923075","-1.68041757500536","1.12207074067878","0.435948007602022","-5.19315053439587","0.326544971302012","8.05942561901189","6.93030054304971","5.82307122136996","4.94792990230687","4.28498706342166","4.07003814766368",
"Rwanda","714","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value",,,"-6.60217327542997","-9.54482755328103","-2.04070414579713","-5.00590836809487","-2.220815670392","-2.59058114751596","-4.41314834125","-0.218411962531017","-1.80132032146958","-2.01997858672377","-1.23375108790252","2.27446209912536","1.12433273630073","-0.0290126762971054","-1.55570107790512","0.825955225672801","0.259224325162892","-0.638873634071168","-0.860707624561123","-2.38177809029489","-1.27007211358113","-3.91840653263926","-2.6820304643265","-2.27075752485764","-2.51665116202704","-2.5719225193934","-5.07365568023865","-9.39713558259615","-6.85582849004911","-6.76259893894952","-6.27602370348045","-3.49529377225854","-3.75335718634241","-3.18804921512086","-3.14524957591593",
"Qatar","453","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-2.569254882501","-2.73618833644562","-9.52779686401272","-11.8003773215819","-5.77899682348981","-8.72848296818105","-9.40382854412918","-7.00064473006511","-4.35284252170873","4.62188025888346","4.48056634573953","7.89090374157605","6.71057595082848","18.2625370912957","10.5538697319246","9.17675161889078","11.0923113159059","10.1988510097015","16.1129390569617","7.06779109479509","7.31315058407423","10.5115093437992","21.5453206937817","15.3939121464041","21.4278992223677","-5.19843447107106","-2.86350272267203","5.60373763323088","4.57042751969484","1.03085240832168","4.09450147445421","8.52722460209833","11.8192828794206","9.56044128054802","7.9104479456054","7.92489912481043","9.8598224153317",
"Venezuela, Republica Bolivariana de","299","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value","1.88492635623333","-2.37925238654515","1.6977511344897","-6.05830455362147","0.34265943055372","12.8310841723322","5.58485289208909","-0.607904118045048","4.58366315073244","7.52997395769579","-1.19541438262248","3.73467220237519","5.38286217238656","6.22677877222387","7.06958274091445","0.482796850884409","-1.19050423177233","-2.01470039812455","-7.22173170974985","-3.1727051252212","-6.07873322398397","-6.93976644153045","-8.14717707024258","-11.8734722076945","-9.01101958071263","-10.5929170439986","-22.9603835276611","-30.9942181878183","-9.97197463916192","-4.97547868909006","-4.44256441254162",,,,,,,
"Sri Lanka","524","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value","-3.23265528294951","0.0349635999719835","-0.861148181936679","-2.10642970023314","-2.51328571153719","-1.74343021067138","-0.659922569669123","-2.45799365650029","-1.02638548655798","-3.25671567624759","-3.10466678823083","-0.914131906427821","-0.360351696544952","-1.53003778849257","-1.85254667581001","-1.62928204235555","-1.54346226548195","-1.92070070217465","-3.01211000888602","-1.45662357328131","-1.29485562339714","-0.921458241506434","-0.556529444726794","-2.01930654229438","-2.19805799141437","-0.245338395429709","0.0155460983457286","0.639714425423493","-1.96517132535917","-6.21180373143808","-6.15571375740879","-2.74923491508179","-2.48083123790143","-2.17687960478521","-2.07529943604829","-1.9022872699421","-1.789109454678",
"Oman","449","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value","-0.958287470188956","-5.77269784247791","-8.23866522336484","-8.64374295377678","-4.06116334721411","2.92565669634497","5.84371459068889","-4.95403625495091","0.914527310886039","14.1987721075957","8.50399896632347","5.69073204749817","4.63159175174138","5.42238086355582","11.9420710967668","12.6182195673318","10.501285494896","15.5810794191714","-1.34267468928203","4.73950882375736","8.91591817225887","3.3409371732725","2.56777892950754","-2.13392258612947","-16.0744329996264","-22.9619626886123","-12.7004543128175","-5.97920729912513","-5.3456158083945","-13.6874283363913","-1.23750691488063","7.16109775878029","7.60892644525338","6.5766132126444","5.41949212282315","4.84345218026032","4.18155407398906",
"Niger","692","Primary net lending/borrowing (also referred as primary balance) (% of GDP)","GGXONLB_G01_GDP_PT","Value",,,,,,"1.01210303495069","-1.14563471694065","-0.995036298269652","-3.00671761791485","-1.46774105767577","-1.16751116711639","-1.0373572979288","-1.28961798932861","-2.35242008489263","-1.08791784218311","31.2428538308703","-0.488395830570193","1.2802036863071","-3.75940472969429","-0.830634450156575","-1.94603717746985","-0.603702995717486","-1.70432688081844","-5.82481941393238","-6.28301929069693","-3.78011326909867","-3.39188256529143","-2.05264199056993","-2.57165463556004","-4.29287731312095","-4.76353319546316","-4.18076385000776","-2.86513058939091","-1.64355253238064","-1.67470807026601","-1.62694199713493","-1.58425389608501",
"Luxembourg","137","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,"44.9159471444529","46.8102281234351","46.8994904742104","44.9889465802471","43.5256242930479","43.7619085507058","43.7919315501179","43.6123566373841","42.2825601112475","43.2332378942641","41.3062179956108","41.7450812660394","41.2940894185395","42.4827211804142","41.6987597487896","42.1540315048033","42.3178768091957","42.0794590025359","41.9441103042403","41.6693755725642","41.9347779675491","42.5694574573611","45.1342974008611","45.2617930884902","43.9146947031427","43.1181629075655","43.2146647123731","43.7616336810733","43.443412344629","43.6219225382197","43.71477133548","43.8180569245941",
"Dominican Republic","243","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,,,"12.2232933693043","12.5266059339592","13.1430930320288","14.1045192567247","14.0354416575584","12.826985730459","13.6302741520458","14.7405333896029","15.2176157304968","16.3780489156973","15.0359153838169","13.2313928439336","13.0699731708029","12.8968081786469","13.5572918013016","14.2183866059532","14.2471099778167","16.6481650902386","13.871207371983","13.9766022862968","14.1912524976182","14.3960731587948","14.1866932493092","15.556339023084","14.5743759949101","14.4082023532366","14.4206187019432","14.4206187019431","14.4206187019431","14.4206187019431",
"Belarus","913","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,,"40.0030975227273","44.8837348016055","45.5645659098414","44.3230601276876","37.641842899642","35.9750435124018","36.792164563592","36.9391345091023","38.2793269426273","39.5047422895925","41.3498471511024","49.1028365932049","44.4708049669473","40.1319123233986","37.4886023272307","39.2523875136277","39.8310806430877","38.9285590573109","38.8064744555008","39.0241340602534","38.7055640292601","39.6494207071224","38.2630262106877","35.1748395622586","35.3833395472411","33.7475612731419","35.0972497011855","35.639962535793","36.5563559498665","36.7249232846237","36.768593990131",
"Angola","614","Revenue (% of GDP)","GGR_G01_GDP_PT","Value",,,,,,,"34.8817479869015","27.6292945720087","41.1278328457457","42.857654877956","37.4633388598662","28.6805555217915","29.7152735980841","30.9867205985794","33.6972465623172","40.026741362335","42.4404683663125","48.4308588845949","37.1096732412466","42.7893893099143","45.4830550202968","41.3400706866858","36.7457932279455","30.7364147934312","24.1338641047807","17.5229395246844","17.516465654641","22.8656987517698","21.1788188496912","20.9369827895915","22.1179484174488","21.344540593695","19.2559080783178","18.1100138924078","17.2093744605276","16.5836049643372","16.0401178957775",
"Venezuela, Republica Bolivariana de","299","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-2.27618034846911","-6.36789367173711","-2.92091086577609","-11.1874396796004","-5.86438371488376","7.93988277255053","2.5771875447046","-4.48935028232915","0.742750787387777","4.44962430441561","-4.59340801816406","-1.48231227977912","0.171416444876927","2.47045308435623","4.09475086648459","-1.60465004925621","-2.8154259625343","-3.46101925971644","-8.68596647837449","-4.73949128030044","-8.24396777521665","-10.4465382022047","-11.2645812368582","-15.5532338238587","-10.6515691480577","-10.8121297713371","-22.9908595180811","-30.9999999999999","-10.0007295817246","-5.0477947439143","-4.51257418499865",,,,,,,
"Sri Lanka","524","Net lending/borrowing (also referred as overall balance) (% of GDP)","GGXCNL_G01_GDP_PT","Value","-8.24103599892793","-5.11819425953513","-5.9690151377563","-7.65495636109798","-7.34957363548487","-7.12440530351574","-5.90267239479716","-7.01412478911173","-5.77200513388171","-8.03977960390345","-8.7658708099189","-7.13696896400188","-6.35946909700845","-6.53580055428565","-6.13307195355659","-6.1124242151463","-6.00381550633474","-6.12992241241413","-8.60819709050026","-6.95413295480839","-6.23589679940979","-5.59938244227316","-5.18539948134537","-6.23114555516081","-7.01264339255281","-5.33779189942318","-5.50336383204722","-5.32344760738786","-7.96900215064718","-12.7589378583869","-12.5506510631459","-9.35996573872539","-10.4546384998513","-10.3815049039301","-10.4345106947013","-10.3620172244939","-10.3033126548686",
"Argentina","213","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,"22.937570571182","22.862444143665","22.6867784933439","22.5857973725374","23.1304095314146","25.4712876241455","25.2472377755283","26.4324992367491","21.8530541525985","22.0258876312542","23.0295320813104","24.4255601255089","26.6166618194472","29.5505881707275","30.7623477504581","34.5244359270762","33.358068627652","34.9019005377252","36.821423141061","37.6029334549807","38.8529314990411","41.3663300502382","41.5220206770752","41.1214540211994","38.9492082381613","37.7026648888905","42.0919164594806","38.0859151853781","37.8838781846667","37.978263464749","38.7149947611831","38.9903358948612","38.7539238787846","38.4543353763016",
"Australia","193","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","33.0814748308728","34.0693285701601","34.1558735696244","33.7649208765058","33.7130633411715","33.5661232998899","32.8369059465608","34.6779434257706","36.2660728770628","35.2706288275398","35.6755407836427","34.9489055017266","34.9236523933417","34.8578899258094","34.6193185948225","34.5859188130482","34.3435709021891","35.1009775786279","37.7849689887271","36.9804636356635","36.3285248350486","36.5794267911128","36.480737316377","36.8544842443459","37.3873417505202","37.3624834320934","36.8623463811135","36.9907396896616","39.0211389453096","44.6744935921725","42.8373792193677","38.9685785230261","37.8390132161108","37.1517552288297","36.7270364173044","36.3973468997858","35.9991447217793",
"Austria","122","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","47.5944563087809","49.0025782064404","54.0094975098076","54.0185514004389","55.8213001707748","55.6291963221373","52.2761464107866","54.0539281046883","50.3050027814488","50.6541892003236","51.3569799342478","52.4303317568989","49.9259086743221","53.7044080771353","51.1542221784906","50.3780424785792","49.2416736507758","49.8709737375745","54.1410047975293","52.8353756008011","50.8919622376008","51.2130150310793","51.6476665446164","52.3248808855934","51.0271522903727","50.0713158861687","49.2988921598744","48.7386938259293","48.5659254855706","57.059505786821","55.6046280835684","52.7394987550324","50.5840678385853","48.7196446432687","48.7068024289673","48.8422854249343","48.7384819029388",
"Belgium","124","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","55.6253107570746","55.9118520703511","57.0579562931929","54.660363564329","52.6450313318036","53.0519674456806","51.6017331471078","50.9592733337919","50.4971812501548","49.3983836240522","49.3793481756105","49.9036797130885","51.0471513259199","49.3188464389192","51.8620680757458","48.7894547456413","48.5628850558322","50.7754831666392","54.6806821887997","53.8782838574654","55.3044142054643","56.4775296174014","56.1162441457952","55.5997707218787","53.7195885788885","53.1176627875885","52.0302887316032","52.2387284279904","51.8441734984106","59.1844060110222","55.5027270263207","54.1342137869355","53.6587453618359","54.2175423922414","54.2453784455562","54.5001295825846","54.7605082788974",
"Bolivia","218","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","24.1809202294783","25.253277557518","27.1814338551684","26.7666508525301","25.780579997107","26.0476068362684","28.2796864636935","29.9728995282878","29.3643085525476","29.3143644156701","31.954862505349","33.2926479965189","31.9897384044036","32.3445118912554","33.1825132444563","29.8340869089423","32.6526024369061","35.3328353775935","35.8195215780959","31.4996563923467","35.3558206333092","36.0381816012969","38.4310311274399","43.2567038329702","44.5901548792572","39.9291207086109","38.5977561273586","37.0944965606929","36.0662029411358","37.9761459960848","35.9463318096385","39.8279361474612","40.2126388617264","39.1693877169502","38.1845524809835","37.4851400401615","36.5740081727791",
"Brazil","223","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,,"38.6009297540434","40.9004316235996","39.5886249803418","34.4819277711109","36.2331686720022","38.9163240362021","40.9921160232641","38.1706115793468","39.7620569869536","39.1956730989503","37.6192135837491","37.4117297254807","37.1004573268045","39.8930471512095","37.57554218419","37.2277484136054","37.4460060982942","38.5168490045975","38.4820392016445","39.6390339130254","38.294530153929","37.703583441054","37.3696192343872","42.8672398491051","35.9389594661773","38.4664416734531","38.1875824590778","35.9123284517503","34.9647669792952","34.4784218838454","34.0794626463338",
"Burkina Faso","748","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value","16.9685528324564","16.7498447990993","17.8646849823955","17.8298544648703","19.4354840247997","19.7520798626435","20.0260193514674","19.7406433967892","21.3942849385507","19.8271369601932","19.6597660288885","19.4665092051301","17.5984539165733","20.2571841463049","20.2169723171235","21.878107978992","22.8384789298579","18.5905678708285","21.5191155422941","21.655048065067","20.4360313807053","22.6679756894996","25.2605738429447","20.9277238721167","20.3587422635191","21.6316154633266","26.2473075813903","23.9641706706995","23.4948220962271","25.4724515369764","24.5671998167229","24.7355121994219","23.9131085130299","23.2029587199808","22.403762732689","22.6247398318726","23.0633078901618",
"Cambodia","522","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,,"12.4170839259772","13.4057708574447","13.8061446027128","15.0447520181631","15.1327192881493","16.8798307847064","15.7489853621027","13.8646674885155","12.3318174832936","12.9523709161467","14.4035893574559","15.3822671019248","20.3996396407756","20.903485014217","20.5945647567428","21.6796607576761","21.3662895683952","21.7183891094068","20.2716895204781","21.1181659558154","22.3559082807631","23.0458297434948","23.8165895006321","27.9538199985681","29.0136725486242","27.6962350369782","27.4408476043434","26.9283206521077","26.8175011460029","26.6133906849337","26.4096167468592",
"Cameroon","622","Expenditure (% of GDP)","G_X_G01_GDP_PT","Value",,,,,,,,,,,"14.6017840204066","13.8622290097748","13.1638048548968","13.4085457641107","12.4266473400343","12.5040600163494","13.4623501264587","15.9119167110998","14.7013869390316","15.1863203612424","17.8464339909434","17.1522345477547","19.2078984215466","20.0621634807884","20.0688633237251","20.1843834533868","19.2274412339376","17.9525651989262","18.6650715192635","16.5802293502259","16.9884960188949","17.3231893878393","16.8240216411068","17.3685389783752","17.3862476649916","18.2221024143251","18.6838575835207",
